Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.2-10.0.0.1-1724-80-6,10.0.0.2,1724,10.0.0.1,80,6,01/07/2024 07:28:02 PM,10353,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.18072056408772,10353.0,0.0,10353.0,10353.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.59036028204386,96.59036028204386,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1885-80-6,10.0.0.2,1885,10.0.0.1,80,6,01/07/2024 07:28:04 PM,10250,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.1219512195122,10250.0,0.0,10250.0,10250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.5609756097561,97.5609756097561,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1910-80-6,10.0.0.2,1910,10.0.0.1,80,6,01/07/2024 07:28:05 PM,10270,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.74196689386562,10270.0,0.0,10270.0,10270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.37098344693281,97.37098344693281,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1586-80-6,10.0.0.2,1586,10.0.0.1,80,6,01/07/2024 07:27:59 PM,10558,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.42981625307823,10558.0,0.0,10558.0,10558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,94.71490812653911,94.71490812653911,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2128-80-6,10.0.0.2,2128,10.0.0.1,80,6,01/07/2024 07:28:06 PM,307831,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.497071445046145,307831.0,0.0,307831.0,307831.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.2485357225230724,3.2485357225230724,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3089-80-6,10.0.0.3,3089,10.0.0.1,80,6,01/07/2024 07:28:57 PM,14454,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.37000138370001,14454.0,0.0,14454.0,14454.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,69.18500069185001,69.18500069185001,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1425-80-6,10.0.0.2,1425,10.0.0.1,80,6,01/07/2024 07:27:58 PM,10940,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.81535648994515,10940.0,0.0,10940.0,10940.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,91.40767824497257,91.40767824497257,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2005-80-6,10.0.0.2,2005,10.0.0.1,80,6,01/07/2024 07:28:06 PM,775826,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.577897621373865,775826.0,0.0,775826.0,775826.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.2889488106869325,1.2889488106869325,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1739-80-6,10.0.0.2,1739,10.0.0.1,80,6,01/07/2024 07:28:02 PM,11294,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.08517797060387,11294.0,0.0,11294.0,11294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,88.54258898530193,88.54258898530193,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1847-80-6,10.0.0.2,1847,10.0.0.1,80,6,01/07/2024 07:28:04 PM,11422,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.1006828926633,11422.0,0.0,11422.0,11422.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,87.55034144633164,87.55034144633164,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3074-80-6,10.0.0.3,3074,10.0.0.1,80,6,01/07/2024 07:28:49 PM,12267,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.03904785196053,12267.0,0.0,12267.0,12267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,81.51952392598027,81.51952392598027,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2131-80-6,10.0.0.2,2131,10.0.0.1,80,6,01/07/2024 07:28:06 PM,280464,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.131039990872269,280464.0,0.0,280464.0,280464.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.5655199954361345,3.5655199954361345,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1714-80-6,10.0.0.2,1714,10.0.0.1,80,6,01/07/2024 07:28:02 PM,11088,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.37518037518038,11088.0,0.0,11088.0,11088.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90.18759018759019,90.18759018759019,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1925-80-6,10.0.0.2,1925,10.0.0.1,80,6,01/07/2024 07:28:05 PM,15593,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.26268197268004,15593.0,0.0,15593.0,15593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,64.13134098634002,64.13134098634002,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3114-80-6,10.0.0.3,3114,10.0.0.1,80,6,01/07/2024 07:29:11 PM,12245,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.3319722335647,12245.0,0.0,12245.0,12245.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,81.66598611678235,81.66598611678235,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-2994-80-6,10.0.0.3,2994,10.0.0.1,80,6,01/07/2024 07:28:09 PM,10280,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.5525291828794,10280.0,0.0,10280.0,10280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.2762645914397,97.2762645914397,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1900-80-6,10.0.0.2,1900,10.0.0.1,80,6,01/07/2024 07:28:05 PM,10377,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.73393080851883,10377.0,0.0,10377.0,10377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.36696540425942,96.36696540425942,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1998-80-6,10.0.0.2,1998,10.0.0.1,80,6,01/07/2024 07:28:06 PM,781737,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.558405192539179,781737.0,0.0,781737.0,781737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.2792025962695894,1.2792025962695894,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3162-80-6,10.0.0.3,3162,10.0.0.1,80,6,01/07/2024 07:29:35 PM,10592,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.82175226586102,10592.0,0.0,10592.0,10592.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,94.41087613293051,94.41087613293051,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1415-80-6,10.0.0.2,1415,10.0.0.1,80,6,01/07/2024 07:27:58 PM,10267,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.79887016655303,10267.0,0.0,10267.0,10267.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.39943508327652,97.39943508327652,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1626-80-6,10.0.0.2,1626,10.0.0.1,80,6,01/07/2024 07:28:00 PM,11479,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.23120480878126,11479.0,0.0,11479.0,11479.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,87.11560240439063,87.11560240439063,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2118-80-6,10.0.0.2,2118,10.0.0.1,80,6,01/07/2024 07:28:06 PM,388593,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.146773101934414,388593.0,0.0,388593.0,388593.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2.573386550967207,2.573386550967207,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1837-80-6,10.0.0.2,1837,10.0.0.1,80,6,01/07/2024 07:28:03 PM,10771,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.68378052177144,10771.0,0.0,10771.0,10771.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,92.84189026088572,92.84189026088572,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3026-80-6,10.0.0.3,3026,10.0.0.1,80,6,01/07/2024 07:28:25 PM,10258,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.96977968414896,10258.0,0.0,10258.0,10258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.48488984207448,97.48488984207448,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1699-80-6,10.0.0.2,1699,10.0.0.1,80,6,01/07/2024 07:28:01 PM,10247,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.17907680296673,10247.0,0.0,10247.0,10247.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.58953840148337,97.58953840148337,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1601-80-6,10.0.0.2,1601,10.0.0.1,80,6,01/07/2024 07:28:00 PM,10249,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.14098936481608,10249.0,0.0,10249.0,10249.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.57049468240804,97.57049468240804,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1812-80-6,10.0.0.2,1812,10.0.0.1,80,6,01/07/2024 07:28:03 PM,10246,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.19812609798947,10246.0,0.0,10246.0,10246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.59906304899474,97.59906304899474,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2081-80-6,10.0.0.2,2081,10.0.0.1,80,6,01/07/2024 07:28:06 PM,533571,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7483296505994517,533571.0,0.0,533571.0,533571.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.8741648252997258,1.8741648252997258,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3124-80-6,10.0.0.3,3124,10.0.0.1,80,6,01/07/2024 07:29:16 PM,10239,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.3315753491552,10239.0,0.0,10239.0,10239.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.6657876745776,97.6657876745776,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1666-80-6,10.0.0.2,1666,10.0.0.1,80,6,01/07/2024 07:28:01 PM,10600,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.67924528301887,10600.0,0.0,10600.0,10600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,94.33962264150944,94.33962264150944,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1519-80-6,10.0.0.2,1519,10.0.0.1,80,6,01/07/2024 07:27:59 PM,11140,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.53321364452424,11140.0,0.0,11140.0,11140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,89.76660682226212,89.76660682226212,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1582-80-6,10.0.0.2,1582,10.0.0.1,80,6,01/07/2024 07:27:59 PM,10516,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.18638265500192,10516.0,0.0,10516.0,10516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,95.09319132750096,95.09319132750096,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1751-80-6,10.0.0.2,1751,10.0.0.1,80,6,01/07/2024 07:28:02 PM,11017,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.5376236725061,11017.0,0.0,11017.0,11017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90.76881183625305,90.76881183625305,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3141-80-6,10.0.0.3,3141,10.0.0.1,80,6,01/07/2024 07:29:25 PM,10390,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.49278152069297,10390.0,0.0,10390.0,10390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,96.24639076034649,96.24639076034649,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2080-80-6,10.0.0.2,2080,10.0.0.1,80,6,01/07/2024 07:28:06 PM,533881,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7461531689646193,533881.0,0.0,533881.0,533881.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.8730765844823096,1.8730765844823096,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.3-10.0.0.1-3040-80-6,10.0.0.3,3040,10.0.0.1,80,6,01/07/2024 07:28:32 PM,10248,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.160031225605,10248.0,0.0,10248.0,10248.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.5800156128025,97.5800156128025,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1683-80-6,10.0.0.2,1683,10.0.0.1,80,6,01/07/2024 07:28:01 PM,12573,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0710252127575,12573.0,0.0,12573.0,12573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,79.53551260637875,79.53551260637875,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1705-80-6,10.0.0.2,1705,10.0.0.1,80,6,01/07/2024 07:28:01 PM,10250,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.1219512195122,10250.0,0.0,10250.0,10250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,97.5609756097561,97.5609756097561,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1497-80-6,10.0.0.2,1497,10.0.0.1,80,6,01/07/2024 07:27:58 PM,11394,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.53098121818502,11394.0,0.0,11394.0,11394.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,87.76549060909251,87.76549060909251,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2063-80-6,10.0.0.2,2063,10.0.0.1,80,6,01/07/2024 07:28:06 PM,654377,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0563421391644265,654377.0,0.0,654377.0,654377.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.5281710695822133,1.5281710695822133,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1536-80-6,10.0.0.2,1536,10.0.0.1,80,6,01/07/2024 07:27:59 PM,10122,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.58940920766645,10122.0,0.0,10122.0,10122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,98.79470460383322,98.79470460383322,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1852-80-6,10.0.0.2,1852,10.0.0.1,80,6,01/07/2024 07:28:04 PM,10481,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.82148649937983,10481.0,0.0,10481.0,10481.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,95.41074324968992,95.41074324968992,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2102-80-6,10.0.0.2,2102,10.0.0.1,80,6,01/07/2024 07:28:06 PM,416387,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.80322392389772,416387.0,0.0,416387.0,416387.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2.40161196194886,2.40161196194886,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-2034-80-6,10.0.0.2,2034,10.0.0.1,80,6,01/07/2024 07:28:06 PM,764205,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6170988151085113,764205.0,0.0,764205.0,764205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.3085494075542556,1.3085494075542556,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
10.0.0.2-10.0.0.1-1806-80-6,10.0.0.2,1806,10.0.0.1,80,6,01/07/2024 07:28:03 PM,11781,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.7648756472286,11781.0,0.0,11781.0,11781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,84.8824378236143,84.8824378236143,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,512,0,0,20,0,0,0,0,0,0,0,0,No Label
